problem,method,rotation_error_deg,translation_error,loss,success_rot_le_5deg,trial
hand_eye,GNN-SVD,12.747754446568598,0.2640930525481423,0.038712326248964764,0.0,47.0
rwhe,GNN-SVD,14.63084174424697,0.2905007154143071,0.15882160881026994,0.0,47.0
axbycz,GNN-SVD,14.74617529276742,0.4574746997759813,0.4122838096640085,0.0,47.0
hand_eye,GNN-CORO,12.747754446664306,0.26409305254814563,0.03871232624894488,0.0,47.0
rwhe,GNN-CORO,14.630841744327354,0.2905007154143222,0.15882160881015392,0.0,47.0
axbycz,GNN-CORO,14.746175292849841,0.4574746997760102,0.41228380966389544,0.0,47.0
hand_eye,ZNN-SVD,0.41340404287965005,0.047871411381973136,0.00025331099791455337,1.0,48.0
rwhe,ZNN-SVD,0.4713590776367648,0.028095231574054715,0.00040370105485170506,1.0,48.0
axbycz,ZNN-SVD,1.0373034532655288,0.016021021560394994,0.0004603520925763163,1.0,48.0
hand_eye,ZNN-CORO,0.413404045859547,0.047871411381973185,0.00025331099791534023,1.0,48.0
rwhe,ZNN-CORO,0.47135908024718826,0.028095231574054733,0.0004037010548528478,1.0,48.0
axbycz,ZNN-CORO,1.0373034544517776,0.016021021560394373,0.0004603520925743278,1.0,48.0
hand_eye,GNN-SVD,13.090769666773728,0.349630891305628,0.04701313370314305,0.0,48.0
rwhe,GNN-SVD,5.437811436089226,0.3893198675312054,0.14899205516711597,0.0,48.0
axbycz,GNN-SVD,10.615451654300117,0.407934296541961,0.32758660276625096,0.0,48.0
hand_eye,GNN-CORO,13.0907696668668,0.3496308913056311,0.047013133703126285,0.0,48.0
rwhe,GNN-CORO,5.437811436310739,0.38931986753122255,0.14899205516699113,0.0,48.0
axbycz,GNN-CORO,10.615451654415104,0.40793429654197305,0.3275866027660914,0.0,48.0
hand_eye,ZNN-SVD,0.1941939136184276,0.012399349671742041,0.00026456207411261186,1.0,49.0
rwhe,ZNN-SVD,0.7396848159842048,0.024526948008698465,0.0003582407645949075,1.0,49.0
axbycz,ZNN-SVD,0.900464077224417,0.014804088208821167,0.0004537266150209882,1.0,49.0
hand_eye,ZNN-CORO,0.19419391995454396,0.012399349671742088,0.00026456207411227765,1.0,49.0
rwhe,ZNN-CORO,0.7396848176477065,0.02452694800869848,0.00035824076459541895,1.0,49.0
axbycz,ZNN-CORO,0.9004640785909164,0.014804088208821252,0.00045372661501817045,1.0,49.0
hand_eye,GNN-SVD,9.157841984729828,0.4178106013142224,0.04964759316513315,0.0,49.0
rwhe,GNN-SVD,12.033878731205277,0.24194172717998658,0.1848818634587105,0.0,49.0
axbycz,GNN-SVD,14.708159302143534,0.3053675412155589,0.42771112627453217,0.0,49.0
hand_eye,GNN-CORO,9.15784198486404,0.417810601314221,0.04964759316513312,0.0,49.0
rwhe,GNN-CORO,12.033878731308768,0.24194172718000093,0.18488186345851212,0.0,49.0
axbycz,GNN-CORO,14.708159302226962,0.30536754121558085,0.4277111262746117,0.0,49.0
hand_eye,ZNN-SVD,0.44359697707734747,0.01261201126971468,0.0002191670903501496,1.0,50.0
rwhe,ZNN-SVD,0.7904468584281683,0.0287878080402822,0.0003859076184009811,1.0,50.0
axbycz,ZNN-SVD,0.8270617642689209,0.03492254329336929,0.0005463060261296419,1.0,50.0
hand_eye,ZNN-CORO,0.4435969798527814,0.012612011269714693,0.00021916709035103865,1.0,50.0
rwhe,ZNN-CORO,0.7904468599857695,0.02878780804028229,0.00038590761840212335,1.0,50.0
axbycz,ZNN-CORO,0.8270617657584511,0.03492254329336959,0.0005463060261264058,1.0,50.0
hand_eye,GNN-SVD,4.113286427376408,0.302330691990983,0.017204639946849017,1.0,50.0
rwhe,GNN-SVD,9.09134732554612,0.17873259056990531,0.1120956029322407,0.0,50.0
axbycz,GNN-SVD,11.400233015100095,0.1995288024027427,0.13241890786625443,0.0,50.0
hand_eye,GNN-CORO,4.113286427674736,0.30233069199098733,0.017204639946837474,1.0,50.0
rwhe,GNN-CORO,9.091347325680823,0.17873259056992477,0.11209560293220362,0.0,50.0
axbycz,GNN-CORO,11.400233015208098,0.19952880240275817,0.13241890786615435,0.0,50.0
hand_eye,ZNN-SVD,0.35281375092030953,0.00892417231537916,0.0002546740647704688,1.0,51.0
rwhe,ZNN-SVD,0.8597676637328707,0.011970359348357058,0.0002059239937571698,1.0,51.0
axbycz,ZNN-SVD,0.4490797380789562,0.052327087154407106,0.0003916740117984488,1.0,51.0
hand_eye,ZNN-CORO,0.3528137544098833,0.008924172315379161,0.0002546740647682494,1.0,51.0
rwhe,ZNN-CORO,0.8597676651623514,0.01197035934835706,0.0002059239937564411,1.0,51.0
axbycz,ZNN-CORO,0.44907974082050595,0.052327087154406454,0.00039167401179998477,1.0,51.0
hand_eye,GNN-SVD,5.677471641392209,0.13235724669387944,0.017375251701157262,0.0,51.0
rwhe,GNN-SVD,13.476471143932443,0.25380541205546386,0.11568470126930315,0.0,51.0
axbycz,GNN-SVD,4.380177211678646,0.3296435728685851,0.19344425146468136,1.0,51.0
hand_eye,GNN-CORO,5.677471641608515,0.1323572466938817,0.017375251701147006,0.0,51.0
rwhe,GNN-CORO,13.476471144021971,0.2538054120554772,0.11568470126923218,0.0,51.0
axbycz,GNN-CORO,4.380177211960329,0.32964357286861373,0.19344425146460323,1.0,51.0
hand_eye,ZNN-SVD,0.5572343859988158,0.012644198592248856,0.0003569015132794266,1.0,52.0
rwhe,ZNN-SVD,0.8133717112442993,0.013247855548403254,0.00034208727159735667,1.0,52.0
axbycz,ZNN-SVD,0.7294930006007234,0.013204876925167154,0.0004106192756574875,1.0,52.0
hand_eye,ZNN-CORO,0.5572343882056491,0.012644198592248834,0.0003569015132793805,1.0,52.0
rwhe,ZNN-CORO,0.8133717127571061,0.013247855548403254,0.00034208727159495267,1.0,52.0
axbycz,ZNN-CORO,0.7294930022904628,0.013204876925168902,0.00041061927565683935,1.0,52.0
hand_eye,GNN-SVD,16.7396616659361,0.21077115895972,0.057608015628967495,0.0,52.0
rwhe,GNN-SVD,13.959440446292781,0.400149698318363,0.33447037072295593,0.0,52.0
axbycz,GNN-SVD,13.80433985946222,0.33325404023260874,0.36342564521059456,0.0,52.0
hand_eye,GNN-CORO,16.739661666008587,0.21077115895972098,0.05760801562894252,0.0,52.0
rwhe,GNN-CORO,13.95944044638254,0.4001496983183923,0.33447037072283736,0.0,52.0
axbycz,GNN-CORO,13.80433985955094,0.333254040232638,0.3634256452104734,0.0,52.0
hand_eye,ZNN-SVD,0.40505126363445354,0.011401835252814206,0.0007318683038125819,1.0,53.0
rwhe,ZNN-SVD,0.5825719310225538,0.010527040308448924,0.000301860304687896,1.0,53.0
axbycz,ZNN-SVD,0.9115376472722901,0.03657919543882755,0.0005588933011725155,1.0,53.0
hand_eye,ZNN-CORO,0.4050512666722002,0.011401835252814206,0.0007318683038121256,1.0,53.0
rwhe,ZNN-CORO,0.5825719331334093,0.010527040308448867,0.0003018603046850842,1.0,53.0
axbycz,ZNN-CORO,0.9115376486221903,0.03657919543882786,0.0005588933011752743,1.0,53.0
hand_eye,GNN-SVD,12.83963319208118,0.37448960049828806,0.09219464458218996,0.0,53.0
rwhe,GNN-SVD,11.822827913339298,0.43933734443830963,0.261429565806599,0.0,53.0
axbycz,GNN-SVD,14.482441129008748,0.5088110460492954,0.4781745524622313,0.0,53.0
hand_eye,GNN-CORO,12.839633192176901,0.3744896004982991,0.09219464458214928,0.0,53.0
rwhe,GNN-CORO,11.82282791344225,0.43933734443832784,0.2614295658064962,0.0,53.0
axbycz,GNN-CORO,14.4824411290935,0.5088110460493094,0.47817455246206575,0.0,53.0
hand_eye,ZNN-SVD,0.17879052814283872,0.02744895466369247,0.000351694212505297,1.0,54.0
rwhe,ZNN-SVD,0.14239489196828234,0.01627490858445131,0.000538178127997865,1.0,54.0
axbycz,ZNN-SVD,0.9206208477964274,0.03908192879712002,0.0006541886862662947,1.0,54.0
hand_eye,ZNN-CORO,0.17879053503298406,0.027448954663692453,0.00035169421250330775,1.0,54.0
rwhe,ZNN-CORO,0.14239490062463858,0.016274908584451304,0.0005381781279990006,1.0,54.0
axbycz,ZNN-CORO,0.9206208491322182,0.03908192879712038,0.0006541886862622068,1.0,54.0
hand_eye,GNN-SVD,0.5606306815915159,0.45778760642239835,0.04296683853968383,1.0,54.0
rwhe,GNN-SVD,7.422755618480254,0.5309876484364038,0.3042076096509695,0.0,54.0
axbycz,GNN-SVD,7.927919786942805,0.4592832796481473,0.30457111908773504,0.0,54.0
hand_eye,GNN-CORO,0.5606306837836802,0.45778760642240945,0.04296683853964448,1.0,54.0
rwhe,GNN-CORO,7.422755618645106,0.5309876484364313,0.30420760965080346,0.0,54.0
axbycz,GNN-CORO,7.927919787098135,0.4592832796481874,0.3045711190875555,0.0,54.0
hand_eye,ZNN-SVD,0.36427193821045517,0.021736126602583932,0.0003090601957277807,1.0,55.0
rwhe,ZNN-SVD,0.8126980399627952,0.03384730604261152,0.00015693842351028228,1.0,55.0
axbycz,ZNN-SVD,0.9520126090965133,0.009639784571893994,0.0006149544787196789,1.0,55.0
hand_eye,ZNN-CORO,0.36427194158626347,0.021736126602583904,0.00030906019572789835,1.0,55.0
rwhe,ZNN-CORO,0.8126980414759589,0.033847306042611526,0.00015693842351005287,1.0,55.0
axbycz,ZNN-CORO,0.9520126103874959,0.009639784571891605,0.0006149544787191593,1.0,55.0
hand_eye,GNN-SVD,11.950572986729343,0.17514830802503814,0.02560531739833762,0.0,55.0
rwhe,GNN-SVD,7.658461630068421,0.190838041153405,0.07694424974596255,0.0,55.0
axbycz,GNN-SVD,15.657066396865922,0.38828562562975866,0.17906765910125472,0.0,55.0
hand_eye,GNN-CORO,11.950572986831702,0.17514830802503986,0.02560531739832389,0.0,55.0
rwhe,GNN-CORO,7.658461630228038,0.19083804115340994,0.0769442497459182,0.0,55.0
axbycz,GNN-CORO,15.657066396944224,0.38828562562975416,0.17906765910111522,0.0,55.0
hand_eye,ZNN-SVD,0.4712771899928107,0.012069726569218193,0.00042329644668150936,1.0,56.0
rwhe,ZNN-SVD,0.5132357401857808,0.01996285741343567,0.0006109653968615053,1.0,56.0
axbycz,ZNN-SVD,0.887414622189685,0.028824135638479614,0.0005649461465512514,1.0,56.0
hand_eye,ZNN-CORO,0.4712771926083279,0.012069726569218215,0.00042329644668029077,1.0,56.0
rwhe,ZNN-CORO,0.513235742584636,0.01996285741343571,0.0006109653968558835,1.0,56.0
axbycz,ZNN-CORO,0.8874146235762771,0.02882413563848002,0.0005649461465507533,1.0,56.0
hand_eye,GNN-SVD,15.132190480177089,0.23058192839393407,0.04024049504082746,0.0,56.0
rwhe,GNN-SVD,10.942440589633431,0.5544854252684634,0.08199951237631256,0.0,56.0
axbycz,GNN-SVD,12.706229525960055,0.5070948840228127,0.3727505368033457,0.0,56.0
hand_eye,GNN-CORO,15.13219048025755,0.23058192839393704,0.040240495040804874,0.0,56.0
rwhe,GNN-CORO,10.942440589745358,0.5544854252684875,0.08199951237624932,0.0,56.0
axbycz,GNN-CORO,12.706229526056418,0.5070948840228138,0.37275053680319364,0.0,56.0
hand_eye,ZNN-SVD,0.3278893894621951,0.0149988625533159,0.0006295336932236268,1.0,57.0
rwhe,ZNN-SVD,0.3583469049025431,0.06255151439546895,0.000508375050530479,1.0,57.0
axbycz,ZNN-SVD,1.5682572535083468,0.021151438231618004,0.0007953302852294775,1.0,57.0
hand_eye,ZNN-CORO,0.32788939321702393,0.014998862553315924,0.0006295336932232946,1.0,57.0
rwhe,ZNN-CORO,0.35834690833823585,0.06255151439546902,0.0005083750505346971,1.0,57.0
axbycz,ZNN-CORO,1.5682572542934958,0.02115143823161942,0.0007953302852285486,1.0,57.0
hand_eye,GNN-SVD,10.192786353955142,0.24124840525299682,0.029414246581752176,0.0,57.0
rwhe,GNN-SVD,1.9799799488988792,0.36691600655398,0.12223978842113453,1.0,57.0
axbycz,GNN-SVD,11.264912899282246,0.37668417562791034,0.16744174263380746,0.0,57.0
hand_eye,GNN-CORO,10.192786354075347,0.24124840525300242,0.02941424658173403,0.0,57.0
rwhe,GNN-CORO,1.9799799495208081,0.36691600655400214,0.12223978842107797,1.0,57.0
axbycz,GNN-CORO,11.264912899391335,0.3766841756279221,0.1674417426337157,0.0,57.0
hand_eye,ZNN-SVD,0.3541092071012358,0.006323927950043442,0.00027667735947799,1.0,58.0
rwhe,ZNN-SVD,0.41110205446795767,0.02702986940534917,0.0004244099959822332,1.0,58.0
axbycz,ZNN-SVD,0.7778619743913285,0.018099792842539042,0.0006795459143913625,1.0,58.0
hand_eye,ZNN-CORO,0.35410921057598505,0.006323927950043442,0.000276677359476893,1.0,58.0
rwhe,ZNN-CORO,0.411102057459221,0.027029869405349113,0.00042440999598374784,1.0,58.0
axbycz,ZNN-CORO,0.7778619759731911,0.018099792842539132,0.0006795459143937098,1.0,58.0
hand_eye,GNN-SVD,18.003813995048095,0.25028380716527154,0.0866387670898955,0.0,58.0
rwhe,GNN-SVD,14.099962648966962,0.3485249411763241,0.2603598953220003,0.0,58.0
axbycz,GNN-SVD,12.181346089353932,0.29771692178891107,0.22509840381756402,0.0,58.0
hand_eye,GNN-CORO,18.003813995115557,0.2502838071652719,0.08663876708985795,0.0,58.0
rwhe,GNN-CORO,14.099962649053495,0.34852494117633903,0.2603598953218818,0.0,58.0
axbycz,GNN-CORO,12.18134608945408,0.29771692178892545,0.22509840381757726,0.0,58.0
hand_eye,ZNN-SVD,0.37901959303711336,0.006294411224617705,0.00036600083876387043,1.0,59.0
rwhe,ZNN-SVD,0.6638002253691999,0.012204436447508946,0.00022723832466165568,1.0,59.0
axbycz,ZNN-SVD,0.6782934466256958,0.017921744831374733,0.0006751189873545183,1.0,59.0
hand_eye,ZNN-CORO,0.3790195962815707,0.0062944112246177035,0.00036600083876539314,1.0,59.0
rwhe,ZNN-CORO,0.6638002272217625,0.012204436447508939,0.0002272383246595021,1.0,59.0
axbycz,ZNN-CORO,0.6782934484376015,0.017921744831374584,0.0006751189873590021,1.0,59.0
hand_eye,GNN-SVD,14.000672170796935,0.2414521805324226,0.07401208463774384,0.0,59.0
rwhe,GNN-SVD,8.633460924009112,0.3393838026971912,0.18329973031963143,0.0,59.0
axbycz,GNN-SVD,10.900721858185594,0.45226293320225436,0.2555874261127392,0.0,59.0
hand_eye,GNN-CORO,14.00067217088407,0.24145218053243575,0.074012084637695,0.0,59.0
rwhe,GNN-CORO,8.633460924150986,0.3393838026972308,0.18329973031951682,0.0,59.0
axbycz,GNN-CORO,10.900721858297674,0.4522629332022728,0.25558742611268487,0.0,59.0
hand_eye,ZNN-SVD,0.38300053341615614,0.008658892774869878,0.0003076420403676718,1.0,60.0
rwhe,ZNN-SVD,0.3974047828387848,0.016807352008349662,0.00028885955958733646,1.0,60.0
axbycz,ZNN-SVD,0.7781251226949467,0.02084089541187167,0.00036117836840869643,1.0,60.0
hand_eye,ZNN-CORO,0.38300053663069733,0.008658892774869888,0.0003076420403673381,1.0,60.0
rwhe,ZNN-CORO,0.3974047859368141,0.016807352008349652,0.0002888595595849072,1.0,60.0
axbycz,ZNN-CORO,0.7781251242781478,0.020840895411870893,0.00036117836840972664,1.0,60.0
hand_eye,GNN-SVD,5.448998534154406,0.11224653283584476,0.01177454907991562,0.0,60.0
rwhe,GNN-SVD,14.175109933472529,0.47628776267305045,0.25206077679276734,0.0,60.0
axbycz,GNN-SVD,10.973982699837489,0.36764947732065817,0.25006965883762344,0.0,60.0
hand_eye,GNN-CORO,5.4489985343796175,0.11224653283585538,0.011774549079904975,0.0,60.0
rwhe,GNN-CORO,14.175109933560327,0.476287762673077,0.25206077679266803,0.0,60.0
axbycz,GNN-CORO,10.973982699949564,0.3676494773206623,0.25006965883749266,0.0,60.0
hand_eye,ZNN-SVD,0.251957965323667,0.007336436079008352,0.0003312868389857158,1.0,61.0
rwhe,ZNN-SVD,0.5596877923114917,0.012918083791916756,0.00022174524512226816,1.0,61.0
axbycz,ZNN-SVD,0.8137572720385647,0.028611607962226754,0.00039916859666283983,1.0,61.0
hand_eye,ZNN-CORO,0.25195797020427446,0.007336436079008375,0.00033128683898351295,1.0,61.0
rwhe,ZNN-CORO,0.5596877945086515,0.012918083791916756,0.00022174524511993157,1.0,61.0
axbycz,ZNN-CORO,0.8137572735488633,0.028611607962227763,0.00039916859665960165,1.0,61.0
hand_eye,GNN-SVD,17.746989054071758,0.193055455385811,0.07542869002160889,0.0,61.0
rwhe,GNN-SVD,15.59065848770986,0.4463344854029451,0.4432594412983146,0.0,61.0
axbycz,GNN-SVD,14.358525969758665,0.3983202553993904,0.3081522057044959,0.0,61.0
hand_eye,GNN-CORO,17.74698905413979,0.19305545538581043,0.07542869002157382,0.0,61.0
rwhe,GNN-CORO,15.590658487787493,0.44633448540299525,0.44325944129806016,0.0,61.0
axbycz,GNN-CORO,14.358525969844235,0.3983202553993991,0.3081522057043181,0.0,61.0
hand_eye,ZNN-SVD,0.3965794437352898,0.009453917170040325,0.0002644873218638524,1.0,62.0
rwhe,ZNN-SVD,0.6077006747946055,0.036562668776842305,0.00047152262401334565,1.0,62.0
axbycz,ZNN-SVD,0.775932678717024,0.021751319955019242,0.00045324801847406457,1.0,62.0
hand_eye,ZNN-CORO,0.39657944684344265,0.009453917170040406,0.00026448732186293815,1.0,62.0
rwhe,ZNN-CORO,0.6077006768193787,0.03656266877684233,0.00047152262400316564,1.0,62.0
axbycz,ZNN-CORO,0.7759326803028194,0.021751319955024162,0.00045324801847423636,1.0,62.0
hand_eye,GNN-SVD,17.09594319983301,0.3031713617535286,0.07396394822071943,0.0,62.0
rwhe,GNN-SVD,13.831168223577029,0.35956569276033445,0.401861365079001,0.0,62.0
axbycz,GNN-SVD,5.062975103837901,0.35157381955492467,0.28869608849532263,0.0,62.0
hand_eye,GNN-CORO,17.095943199903683,0.3031713617535351,0.07396394822068127,0.0,62.0
rwhe,GNN-CORO,13.831168223665157,0.35956569276035905,0.4018613650787835,0.0,62.0
axbycz,GNN-CORO,5.062975104080234,0.3515738195549408,0.28869608849524914,0.0,62.0
hand_eye,ZNN-SVD,0.1587482768075581,0.012927030350383582,0.0002334943331486499,1.0,63.0
rwhe,ZNN-SVD,0.546747528571199,0.014393181191529037,0.0003683564700221705,1.0,63.0
axbycz,ZNN-SVD,1.5449267309697836,0.02995579326578698,0.0006306362162345788,1.0,63.0
hand_eye,ZNN-CORO,0.15874828457218557,0.012927030350383612,0.00023349433314725314,1.0,63.0
rwhe,ZNN-CORO,0.546747530827025,0.014393181191529048,0.00036835647002029804,1.0,63.0
axbycz,ZNN-CORO,1.5449267317663145,0.02995579326578595,0.0006306362162358972,1.0,63.0
hand_eye,GNN-SVD,10.142701583890322,0.5190340806544979,0.07474707494830335,0.0,63.0
rwhe,GNN-SVD,15.00642456336057,0.3849055788263943,0.39838831662892993,0.0,63.0
axbycz,GNN-SVD,16.5474548823954,0.2796004183453321,0.19413575475508044,0.0,63.0
hand_eye,GNN-CORO,10.14270158401068,0.5190340806545104,0.07474707494824195,0.0,63.0
rwhe,GNN-CORO,15.0064245634411,0.384905578826423,0.3983883166286987,0.0,63.0
axbycz,GNN-CORO,16.547454882468518,0.27960041834534344,0.1941357547549052,0.0,63.0
hand_eye,ZNN-SVD,0.640828838195511,0.012999159134899543,0.00036275597137384527,1.0,64.0
rwhe,ZNN-SVD,0.5561516762775676,0.01316511246478359,0.00018336165810952645,1.0,64.0
axbycz,ZNN-SVD,0.5748942856743651,0.03003770526556834,0.0002958108436548053,1.0,64.0
hand_eye,ZNN-CORO,0.6408288401178908,0.012999159134899569,0.0003627559713738414,1.0,64.0
rwhe,ZNN-CORO,0.5561516784926289,0.013165112464783607,0.0001833616581086163,1.0,64.0
axbycz,ZNN-CORO,0.5748942878159456,0.03003770526556883,0.0002958108436563262,1.0,64.0
hand_eye,GNN-SVD,11.01822391146343,0.30689061286627795,0.05603807893179582,0.0,64.0
rwhe,GNN-SVD,15.986680758878801,0.40390393571953775,0.2100852770604916,0.0,64.0
axbycz,GNN-SVD,13.725829678799343,0.4500139649692934,0.6126756893864791,0.0,64.0
hand_eye,GNN-CORO,11.018223911574264,0.3068906128662808,0.05603807893177465,0.0,64.0
rwhe,GNN-CORO,15.986680758955064,0.4039039357195286,0.21008527706039912,0.0,64.0
axbycz,GNN-CORO,13.72582967888867,0.45001396496933077,0.6126756893861858,0.0,64.0
hand_eye,ZNN-SVD,0.522308354713617,0.019911693804198025,0.00023508830521019595,1.0,65.0
rwhe,ZNN-SVD,0.500568425883857,0.021694514520275425,0.00025029400364454764,1.0,65.0
axbycz,ZNN-SVD,0.6994228831447395,0.01670029669800215,0.00020266950812466473,1.0,65.0
hand_eye,ZNN-CORO,0.5223083570708048,0.019911693804198043,0.00023508830521041873,1.0,65.0
rwhe,ZNN-CORO,0.5005684283419596,0.02169451452027543,0.00025029400364484075,1.0,65.0
axbycz,ZNN-CORO,0.699422884903995,0.01670029669800288,0.00020266950812322017,1.0,65.0
hand_eye,GNN-SVD,1.0066647724567177,0.30881077376232324,0.006973046916622468,1.0,65.0
rwhe,GNN-SVD,10.927282479429858,0.26746241170228335,0.06729278751832261,0.0,65.0
axbycz,GNN-SVD,16.787834173026386,0.3640052890209027,0.20094479049828884,0.0,65.0
hand_eye,GNN-CORO,1.0066647736797916,0.3088107737623221,0.006973046916625716,1.0,65.0
rwhe,GNN-CORO,10.927282479541333,0.2674624117022889,0.06729278751828323,0.0,65.0
axbycz,GNN-CORO,16.787834173107697,0.36400528902089796,0.2009447904983785,0.0,65.0
hand_eye,ZNN-SVD,0.1383024057483965,0.015048840735906708,0.00031269964906818483,1.0,66.0
rwhe,ZNN-SVD,0.478243750809396,0.013616334876383916,0.0002752635202254065,1.0,66.0
axbycz,ZNN-SVD,0.8021511397299258,0.029752912687557635,0.00028817090437397477,1.0,66.0
hand_eye,ZNN-CORO,0.13830241464508952,0.015048840735906652,0.0003126996490681423,1.0,66.0
rwhe,ZNN-CORO,0.4782437533852897,0.013616334876383973,0.00027526352022444743,1.0,66.0
axbycz,ZNN-CORO,0.8021511412629836,0.0297529126875578,0.0002881709043780271,1.0,66.0
hand_eye,GNN-SVD,12.87286730440098,0.39603213376204777,0.06581400436620244,0.0,66.0
rwhe,GNN-SVD,11.502599797122302,0.4604376698122357,0.2933381552891188,0.0,66.0
axbycz,GNN-SVD,13.378420488261684,0.35596933142197024,0.32996995522644923,0.0,66.0
hand_eye,GNN-CORO,12.872867304495601,0.39603213376205404,0.06581400436616795,0.0,66.0
rwhe,GNN-CORO,11.502599797228783,0.4604376698122575,0.2933381552889167,0.0,66.0
axbycz,GNN-CORO,13.378420488353287,0.3559693314220094,0.3299699552263151,0.0,66.0
hand_eye,ZNN-SVD,0.7427643713863402,0.013161141278164494,0.0005646353201495522,1.0,67.0
rwhe,ZNN-SVD,0.4107118847235534,0.028740555946144903,0.0001513951524201957,1.0,67.0
axbycz,ZNN-SVD,0.9556578365937515,0.016530212505419604,0.0005518658450476951,1.0,67.0
hand_eye,ZNN-CORO,0.742764373046871,0.013161141278164526,0.0005646353201486754,1.0,67.0
rwhe,ZNN-CORO,0.4107118877247576,0.02874055594614489,0.00015139515241905039,1.0,67.0
axbycz,ZNN-CORO,0.9556578378828613,0.016530212505423077,0.0005518658450468923,1.0,67.0
hand_eye,GNN-SVD,9.461853414785663,0.18631004728217718,0.014760267159194191,0.0,67.0
rwhe,GNN-SVD,13.557778280223825,0.3183038713792129,0.21682426350834416,0.0,67.0
axbycz,GNN-SVD,17.761765865120996,0.31035733782012026,0.40248178978749183,0.0,67.0
hand_eye,GNN-CORO,9.461853414915216,0.1863100472821763,0.014760267159191378,0.0,67.0
rwhe,GNN-CORO,13.55777828031386,0.31830387137922633,0.21682426350826656,0.0,67.0
axbycz,GNN-CORO,17.761765865190767,0.31035733782015495,0.40248178978736227,0.0,67.0
hand_eye,ZNN-SVD,0.17410097308122655,0.009146257665019397,0.00032712765928733883,1.0,68.0
rwhe,ZNN-SVD,0.5279916663445705,0.013854551288241559,0.00032091096394276365,1.0,68.0
axbycz,ZNN-SVD,0.5480326574787949,0.028559330151542963,0.0003109639633472346,1.0,68.0
hand_eye,ZNN-CORO,0.1741009801527763,0.00914625766501939,0.000327127659285651,1.0,68.0
rwhe,ZNN-CORO,0.5279916686750056,0.013854551288241545,0.0003209109639411546,1.0,68.0
axbycz,ZNN-CORO,0.548032659725341,0.028559330151544767,0.0003109639633471857,1.0,68.0
hand_eye,GNN-SVD,10.385405952597957,0.3279579276582598,0.03235379742653776,0.0,68.0
rwhe,GNN-SVD,17.597455319736454,0.48086051543259883,0.3177671970324942,0.0,68.0
axbycz,GNN-SVD,13.871440848748657,0.3488668816485668,0.23239879147817885,0.0,68.0
hand_eye,GNN-CORO,10.385405952715743,0.32795792765825954,0.03235379742652821,0.0,68.0
rwhe,GNN-CORO,17.5974553198053,0.48086051543262054,0.3177671970323613,0.0,68.0
axbycz,GNN-CORO,13.871440848837011,0.34886688164856805,0.23239879147810028,0.0,68.0
hand_eye,ZNN-SVD,0.19220825177612805,0.005601446750198932,0.0004038925679581017,1.0,69.0
rwhe,ZNN-SVD,0.4188881661539535,0.010083305837192108,0.00026472611771308446,1.0,69.0
axbycz,ZNN-SVD,0.52932635917871,0.02466753691297918,0.0003786118326346534,1.0,69.0
hand_eye,ZNN-CORO,0.19220825817770118,0.005601446750198932,0.00040389256795821766,1.0,69.0
rwhe,ZNN-CORO,0.4188881690913577,0.010083305837192096,0.0002647261177116281,1.0,69.0
axbycz,ZNN-CORO,0.5293263615005148,0.0246675369129811,0.00037861183263649214,1.0,69.0
hand_eye,GNN-SVD,12.976405125484492,0.3266100929462314,0.09683517160444327,0.0,69.0
rwhe,GNN-SVD,5.244631566338671,0.21451621186865616,0.03552637918181114,0.0,69.0
axbycz,GNN-SVD,14.676505745679645,0.3977948166957599,0.27588055229912956,0.0,69.0
hand_eye,GNN-CORO,12.976405125578712,0.326610092946237,0.09683517160440525,0.0,69.0
rwhe,GNN-CORO,5.24463156657124,0.21451621186866077,0.035526379181775807,0.0,69.0
axbycz,GNN-CORO,14.67650574576215,0.39779481669579153,0.2758805522989419,0.0,69.0
hand_eye,ZNN-SVD,0.47271737541345343,0.009601370571416993,0.0003947544516765798,1.0,70.0
rwhe,ZNN-SVD,0.6881912175576788,0.03316345923849975,0.00027862782562170706,1.0,70.0
axbycz,ZNN-SVD,1.4547874126640268,0.027214122440354826,0.0008024470266181211,1.0,70.0
hand_eye,ZNN-CORO,0.47271737801329217,0.009601370571416998,0.00039475445167825993,1.0,70.0
rwhe,ZNN-CORO,0.6881912193456448,0.0331634592384998,0.00027862782562051823,1.0,70.0
axbycz,ZNN-CORO,1.4547874135104009,0.027214122440363923,0.0008024470266188554,1.0,70.0
hand_eye,GNN-SVD,3.178501229938499,0.21209303102887234,0.010948636219635967,1.0,70.0
rwhe,GNN-SVD,8.38533368799393,0.2634019079522759,0.1143441009879836,0.0,70.0
axbycz,GNN-SVD,15.115153871534009,0.24440711760580197,0.3184980036724684,0.0,70.0
hand_eye,GNN-CORO,3.178501230326038,0.21209303102887944,0.010948636219625189,1.0,70.0
rwhe,GNN-CORO,8.38533368814023,0.26340190795229806,0.11434410098789026,0.0,70.0
axbycz,GNN-CORO,15.115153871615144,0.24440711760582268,0.31849800367229153,0.0,70.0
hand_eye,ZNN-SVD,0.26694293812659764,0.015611323015304794,0.0001922251366138117,1.0,71.0
rwhe,ZNN-SVD,0.6107726809860453,0.03052543089825737,0.0003232059283602348,1.0,71.0
axbycz,ZNN-SVD,1.0761592609428352,0.04914969939171069,0.0003552883862420745,1.0,71.0
hand_eye,ZNN-CORO,0.2669429427441543,0.015611323015304768,0.0001922251366128148,1.0,71.0
