problem,method,trial,iteration,loss,residual_norm,mass_condition
hand_eye,GNN-SVD,0.0,98.0,0.05464923436483463,0.5730775298190884,
hand_eye,GNN-SVD,0.0,99.0,0.054562300704744236,0.5726215208922975,
hand_eye,GNN-CORO,0.0,0.0,0.06389002608353636,0.6196389802926536,
hand_eye,GNN-CORO,0.0,1.0,0.06378813931324122,0.6191446975475267,
hand_eye,GNN-CORO,0.0,2.0,0.06368641708039456,0.6186508190243082,
hand_eye,GNN-CORO,0.0,3.0,0.0635848591269815,0.6181573444377793,
hand_eye,GNN-CORO,0.0,4.0,0.06348346519535693,0.6176642735029192,
hand_eye,GNN-CORO,0.0,5.0,0.06338223502824497,0.6171716059348012,
hand_eye,GNN-CORO,0.0,6.0,0.06328116836873876,0.6166793414485926,
hand_eye,GNN-CORO,0.0,7.0,0.06318026496029987,0.6161874797595555,
hand_eye,GNN-CORO,0.0,8.0,0.06307952454675803,0.6156960205830465,
hand_eye,GNN-CORO,0.0,9.0,0.0629789468723106,0.6152049636345176,
hand_eye,GNN-CORO,0.0,10.0,0.06287853168152244,0.6147143086295159,
hand_eye,GNN-CORO,0.0,11.0,0.06277827871932515,0.6142240552836845,
hand_eye,GNN-CORO,0.0,12.0,0.06267818773101688,0.6137342033127622,
hand_eye,GNN-CORO,0.0,13.0,0.06257825846226198,0.6132447524325841,
hand_eye,GNN-CORO,0.0,14.0,0.062478490659090447,0.6127557023590819,
hand_eye,GNN-CORO,0.0,15.0,0.06237888406789754,0.6122670528082844,
hand_eye,GNN-CORO,0.0,16.0,0.062279438435443514,0.6117788034963169,
hand_eye,GNN-CORO,0.0,17.0,0.062180153508853114,0.6112909541394025,
hand_eye,GNN-CORO,0.0,18.0,0.06208102903561518,0.6108035044538618,
hand_eye,GNN-CORO,0.0,19.0,0.061982064763582236,0.6103164541561132,
hand_eye,GNN-CORO,0.0,20.0,0.061883260440970124,0.6098298029626738,
hand_eye,GNN-CORO,0.0,21.0,0.061784615816357684,0.6093435505901583,
hand_eye,GNN-CORO,0.0,22.0,0.0616861306386861,0.6088576967552812,
hand_eye,GNN-CORO,0.0,23.0,0.061587804657258736,0.6083722411748556,
hand_eye,GNN-CORO,0.0,24.0,0.06148963762174068,0.6078871835657932,
hand_eye,GNN-CORO,0.0,25.0,0.06139162928215832,0.6074025236451065,
hand_eye,GNN-CORO,0.0,26.0,0.0612937793888989,0.606918261129907,
hand_eye,GNN-CORO,0.0,27.0,0.06119608769271017,0.6064343957374065,
hand_eye,GNN-CORO,0.0,28.0,0.06109855394470003,0.6059509271849174,
hand_eye,GNN-CORO,0.0,29.0,0.06100117789633602,0.6054678551898525,
hand_eye,GNN-CORO,0.0,30.0,0.060903959299445004,0.6049851794697256,
hand_eye,GNN-CORO,0.0,31.0,0.06080689790621277,0.6045028997421519,
hand_eye,GNN-CORO,0.0,32.0,0.06070999346918343,0.6040210157248475,
hand_eye,GNN-CORO,0.0,33.0,0.06061324574125948,0.6035395271356307,
hand_eye,GNN-CORO,0.0,34.0,0.06051665447570084,0.6030584336924216,
hand_eye,GNN-CORO,0.0,35.0,0.060420219426124876,0.6025777351132425,
hand_eye,GNN-CORO,0.0,36.0,0.06032394034650576,0.6020974311162184,
hand_eye,GNN-CORO,0.0,37.0,0.06022781699117421,0.6016175214195765,
hand_eye,GNN-CORO,0.0,38.0,0.06013184911481697,0.6011380057416476,
hand_eye,GNN-CORO,0.0,39.0,0.06003603647247655,0.6006588838008656,
hand_eye,GNN-CORO,0.0,40.0,0.059940378819550694,0.6001801553157678,
hand_eye,GNN-CORO,0.0,41.0,0.059844875911792016,0.5997018200049955,
hand_eye,GNN-CORO,0.0,42.0,0.05974952750530763,0.5992238775872938,
hand_eye,GNN-CORO,0.0,43.0,0.05965433335655874,0.598746327781512,
hand_eye,GNN-CORO,0.0,44.0,0.05955929322236028,0.5982691703066042,
hand_eye,GNN-CORO,0.0,45.0,0.05946440685988035,0.5977924048816291,
hand_eye,GNN-CORO,0.0,46.0,0.05936967402663997,0.5973160312257508,
hand_eye,GNN-CORO,0.0,47.0,0.059275094480512776,0.596840049058238,
hand_eye,GNN-CORO,0.0,48.0,0.0591806679797243,0.5963644580984658,
hand_eye,GNN-CORO,0.0,49.0,0.05908639428285176,0.5958892580659142,
hand_eye,GNN-CORO,0.0,50.0,0.05899227314882385,0.5954144486801698,
hand_eye,GNN-CORO,0.0,51.0,0.058898304336919866,0.5949400296609255,
hand_eye,GNN-CORO,0.0,52.0,0.05880448760676984,0.5944660007279804,
hand_eye,GNN-CORO,0.0,53.0,0.05871082271835362,0.5939923616012407,
hand_eye,GNN-CORO,0.0,54.0,0.05861730943200103,0.5935191120007188,
hand_eye,GNN-CORO,0.0,55.0,0.058523947508390885,0.5930462516465358,
hand_eye,GNN-CORO,0.0,56.0,0.05843073670855104,0.5925737802589187,
hand_eye,GNN-CORO,0.0,57.0,0.05833767679385776,0.5921016975582035,
hand_eye,GNN-CORO,0.0,58.0,0.05824476752603549,0.5916300032648332,
hand_eye,GNN-CORO,0.0,59.0,0.05815200866715614,0.5911586970993601,
hand_eye,GNN-CORO,0.0,60.0,0.058059399979639076,0.5906877787824435,
hand_eye,GNN-CORO,0.0,61.0,0.05796694122625051,0.5902172480348524,
hand_eye,GNN-CORO,0.0,62.0,0.05787463217010305,0.5897471045774648,
hand_eye,GNN-CORO,0.0,63.0,0.05778247257465551,0.589277348131267,
hand_eye,GNN-CORO,0.0,64.0,0.05769046220371219,0.5888079784173555,
hand_eye,GNN-CORO,0.0,65.0,0.05759860082142285,0.588338995156936,
hand_eye,GNN-CORO,0.0,66.0,0.05750688819228204,0.5878703980713242,
hand_eye,GNN-CORO,0.0,67.0,0.05741532408112877,0.5874021868819456,
hand_eye,GNN-CORO,0.0,68.0,0.05732390825314613,0.5869343613103364,
hand_eye,GNN-CORO,0.0,69.0,0.057232640473860924,0.586466921078143,
hand_eye,GNN-CORO,0.0,70.0,0.05714152050914326,0.5859998659071226,
hand_eye,GNN-CORO,0.0,71.0,0.05705054812520605,0.5855331955191435,
hand_eye,GNN-CORO,0.0,72.0,0.0569597230886047,0.5850669096361854,
hand_eye,GNN-CORO,0.0,73.0,0.056869045166236705,0.5846010079803388,
hand_eye,GNN-CORO,0.0,74.0,0.05677851412534127,0.5841354902738064,
hand_eye,GNN-CORO,0.0,75.0,0.056688129733498877,0.5836703562389027,
hand_eye,GNN-CORO,0.0,76.0,0.056597891758630836,0.5832056055980543,
hand_eye,GNN-CORO,0.0,77.0,0.05650779996899898,0.5827412380737997,
hand_eye,GNN-CORO,0.0,78.0,0.05641785413320524,0.5822772533887907,
hand_eye,GNN-CORO,0.0,79.0,0.056328054020191205,0.581813651265791,
hand_eye,GNN-CORO,0.0,80.0,0.0562383993992378,0.5813504314276781,
hand_eye,GNN-CORO,0.0,81.0,0.05614889003996477,0.5808875935974418,
hand_eye,GNN-CORO,0.0,82.0,0.056059525712330395,0.5804251374981865,
hand_eye,GNN-CORO,0.0,83.0,0.05597030618663106,0.5799630628531289,
hand_eye,GNN-CORO,0.0,84.0,0.0558812312335008,0.5795013693856006,
hand_eye,GNN-CORO,0.0,85.0,0.055792300623911,0.5790400568190467,
hand_eye,GNN-CORO,0.0,86.0,0.05570351412916991,0.5785791248770267,
hand_eye,GNN-CORO,0.0,87.0,0.05561487152092231,0.5781185732832146,
hand_eye,GNN-CORO,0.0,88.0,0.05552637257114903,0.577658401761399,
hand_eye,GNN-CORO,0.0,89.0,0.055438017052166666,0.5771986100354835,
hand_eye,GNN-CORO,0.0,90.0,0.055349804736627116,0.576739197829487,
hand_eye,GNN-CORO,0.0,91.0,0.05526173539751713,0.5762801648675431,
hand_eye,GNN-CORO,0.0,92.0,0.05517380880815805,0.5758215108739015,
hand_eye,GNN-CORO,0.0,93.0,0.055086024742205274,0.5753632355729277,
hand_eye,GNN-CORO,0.0,94.0,0.05499838297364798,0.5749053386891024,
hand_eye,GNN-CORO,0.0,95.0,0.054910883276808625,0.5744478199470234,
hand_eye,GNN-CORO,0.0,96.0,0.05482352542634262,0.5739906790714042,
hand_eye,GNN-CORO,0.0,97.0,0.054736309197237855,0.573533915787075,
hand_eye,GNN-CORO,0.0,98.0,0.05464923436481444,0.5730775298189827,
hand_eye,GNN-CORO,0.0,99.0,0.054562300704724113,0.5726215208921915,
