trial,method,time,tracking_error_fro,x11,x12,x21,x22,x11_true,x12_true,x21_true,x22_true
0.0,ZNN-power-sigmoid,1.94,0.8261319938162999,0.5120363524698689,0.9675312268500575,-0.7293120980081451,0.9753450240505065,0.9326150140222006,0.36087288013976715,-0.36087288013976715,0.9326150140222005
0.0,ZNN-power-sigmoid,1.95,0.8242234337952187,0.5053445082619678,0.9756674657319365,-0.7333615598086153,0.966109674597318,0.9289597150038693,0.3701808313512869,-0.3701808313512869,0.9289597150038693
0.0,ZNN-power-sigmoid,1.96,0.822330761831058,0.49861923182266177,0.983729712332711,-0.737358159469705,0.9568038553997543,0.9252115207881683,0.3794517647881545,-0.37945176478815446,0.9252115207881683
0.0,ZNN-power-sigmoid,1.97,0.820453751717728,0.49186087237448606,0.9917171119776034,-0.7413014987278932,0.947428066515849,0.9213708061913954,0.38868475336475194,-0.38868475336475194,0.9213708061913953
0.0,ZNN-power-sigmoid,1.98,0.8185921817739056,0.4850697853874972,0.9996288171223675,-0.7451911826981066,0.9379828209143334,0.9174379552818099,0.397878873789916,-0.397878873789916,0.9174379552818098
0.0,ZNN-power-sigmoid,1.99,0.8167458347265606,0.4782463325080071,1.0074639874269613,-0.7490268199353393,0.9284686442919305,0.9134133613412253,0.4070332066592655,-0.4070332066592655,0.9134133613412252
0.0,ZNN-power-sigmoid,2.0,0.8149144975981487,0.47139088148771036,1.0152217898290996,-0.7528080224956532,0.9188860748935548,0.9092974268256816,0.4161468365471424,-0.4161468365471424,0.9092974268256817
0.0,ZNN-power-sigmoid,2.0100000000000002,0.8130979615973364,0.4645038061131784,1.0229013986176532,-0.7565344059965611,0.9092356633352805,0.9050905633252009,0.4252188520981526,-0.4252188520981526,0.9050905633252009
0.0,ZNN-power-sigmoid,2.02,0.8112960220131261,0.4575854861356957,1.0305019955058645,-0.7602055896767944,0.8995179724299471,0.9007931915226273,0.43424834611830054,-0.43424834611830054,0.9007931915226274
0.0,ZNN-power-sigmoid,2.0300000000000002,0.8095084781122569,0.45063630720141584,1.0380227697043503,-0.7638211964554564,0.889733577015277,0.8964057411515598,0.4432344156657093,-0.4432344156657093,0.8964057411515598
0.0,ZNN-power-sigmoid,2.04,0.8077351330397622,0.4436566607818126,1.0454629179938593,-0.7673808529905631,0.8798830637843847,0.8919286509533797,0.452176162140912,-0.452176162140912,0.8919286509533797
0.0,ZNN-power-sigmoid,2.05,0.8059757937225651,0.4366469441044068,1.0528216447977616,-0.7708841897369728,0.8699670311185659,0.8873623686333755,0.46107269137671275,-0.4610726913767127,0.8873623686333755
0.0,ZNN-power-sigmoid,2.06,0.8042302707760081,0.4296075600837467,1.0600981622542385,-0.7743308410037054,0.8599860889222544,0.8827073508159741,0.46992311372760215,-0.46992311372760215,0.882707350815974
0.0,ZNN-power-sigmoid,2.07,0.8024983784132081,0.4225389172526228,1.0672916902881495,-0.7777204450106523,0.8499408584600469,0.8779640629990781,0.4787265441587198,-0.47872654415871985,0.8779640629990781
0.0,ZNN-power-sigmoid,2.08,0.8007799343571322,0.41544142969349845,1.0744014566825508,-0.781052643944677,0.8398319721956934,0.8731329795075164,0.48748210233435935,-0.48748210233435935,0.8731329795075163
0.0,ZNN-power-sigmoid,2.09,0.7990747597553068,0.40831551697013735,1.0814266971498403,-0.7843270840151082,0.8296600736329612,0.8682145834456126,0.4961889127059988,-0.49618891270599885,0.8682145834456125
0.0,ZNN-power-sigmoid,2.1,0.7973826790970553,0.4011616040594121,1.0883666554025064,-0.7875434155086246,0.8194258171582807,0.8632093666488737,0.5048461045998577,-0.5048461045998576,0.8632093666488738
0.0,ZNN-power-sigmoid,2.11,0.7957035201331897,0.39398012128327614,1.0952205832234585,-0.7907012928435324,0.809129867885088,0.8581178296348091,0.5134528123039596,-0.5134528123039594,0.858117829634809
0.0,ZNN-power-sigmoid,2.12,0.7940371137980518,0.3867715042408843,1.101987740535915,-0.793800374623435,0.7987729014997825,0.8529404815528764,0.5220081751547074,-0.5220081751547073,0.8529404815528763
0.0,ZNN-power-sigmoid,2.13,0.7923832941338443,0.37953619374084646,1.1086673954728312,-0.7968403236902956,0.7883556041092198,0.8476778401335697,0.5305113376229448,-0.5305113376229448,0.8476778401335697
0.0,ZNN-power-sigmoid,2.14,0.7907418982171526,0.3722746357336005,1.1152588244458426,-0.7998208071768919,0.7778786720896669,0.8423304316366457,0.5389614493995115,-0.5389614493995114,0.8423304316366456
0.0,ZNN-power-sigmoid,2.15,0.7891127660875954,0.36498728124389074,1.1217613122137076,-0.8027414965586632,0.7673428119371476,0.8368987907984978,0.5473576654802711,-0.547357665480271,0.8368987907984978
0.0,ZNN-power-sigmoid,2.16,0.7874957406785227,0.35767458630333937,1.1281741519502269,-0.8056020677049494,0.75674874011911,0.8313834607786832,0.5556991462506128,-0.5556991462506128,0.8313834607786833
0.0,ZNN-power-sigmoid,2.17,0.7858906677497024,0.3503370118830979,1.1344966453116236,-0.8084022009296202,0.7460971829273513,0.825784993105608,0.5639850575694101,-0.5639850575694102,0.825784993105608
0.0,ZNN-power-sigmoid,2.18,0.7842973958219123,0.34297502382656775,1.1407281025033646,-0.8111415810410973,0.7353888763321387,0.8201039476213742,0.5722145708524368,-0.5722145708524368,0.8201039476213741
0.0,ZNN-power-sigmoid,2.19,0.7827157761133903,0.3355890927821783,1.1468678423464052,-0.8138198973917642,0.7246245658374663,0.8143408924257959,0.5803868631552219,-0.5803868631552218,0.8143408924257959
0.0,ZNN-power-sigmoid,2.2,0.781145662478068,0.32817969413621245,1.1529151923428416,-0.8164368439267672,0.7138050063373923,0.8084964038195901,0.5885011172553459,-0.5885011172553458,0.8084964038195902
0.0,ZNN-power-sigmoid,2.21,0.7795869113455375,0.32074730794566925,1.1588694887409543,-0.8189921192322043,0.7029309619734031,0.8025710662467473,0.5965565217341599,-0.59655652173416,0.8025710662467473
0.0,ZNN-power-sigmoid,2.22,0.7780393816626834,0.3132924188711544,1.164730076599625,-0.8214854265827017,0.692003205992752,0.7965654722360864,0.6045522710579296,-0.6045522710579297,0.7965654722360865
0.0,ZNN-power-sigmoid,2.23,0.7765029348369408,0.30581551610978963,1.1704963098521122,-0.8239164739883776,0.6810225206077252,0.7904802223420047,0.6124875656583852,-0.6124875656583852,0.7904802223420049
0.0,ZNN-power-sigmoid,2.24,0.7749774346811062,0.2983170933281327,1.176167551369172,-0.8262849742411909,0.6699896968557872,0.7843159250844198,0.6203616120126799,-0.6203616120126799,0.7843159250844199
0.0,ZNN-power-sigmoid,2.25,0.7734627473596724,0.2907976485950998,1.1817431730215073,-0.8285906449606746,0.6589055344605623,0.7780731968879212,0.6281736227227391,-0.6281736227227391,0.7780731968879212
0.0,ZNN-power-sigmoid,2.2600000000000002,0.7719587413366151,0.2832576843148828,1.1872225557415312,-0.8308332086390537,0.6477708416936089,0.7717526620201258,0.6359228165940026,-0.6359228165940026,0.7717526620201256
0.0,ZNN-power-sigmoid,2.27,0.7704652873246093,0.27569770715985475,1.192605089584433,-0.8330123926857442,0.6365864352369475,0.7653549525292536,0.6436084187135406,-0.6436084187135405,0.7653549525292536
0.0,ZNN-power-sigmoid,2.2800000000000002,0.7689822582356036,0.26811822800345686,1.1978901737885295,-0.8351279294712333,0.6253531400463033,0.7588807081809217,0.6512296605275458,-0.6512296605275458,0.7588807081809217
0.0,ZNN-power-sigmoid,2.29,0.7675095291327343,0.2605197618530599,1.203077216834894,-0.8371795563703394,0.6140717892150274,0.7523305763941707,0.6587857799181878,-0.6587857799181878,0.7523305763941707
0.0,ZNN-power-sigmoid,2.3000000000000003,0.7660469771835133,0.2529028277827957,1.208165636506244,-0.8391670158048508,0.6027432238386614,0.7457052121767199,0.6662760212798243,-0.6662760212798244,0.7457052121767199
0.0,ZNN-power-sigmoid,2.31,0.7645944816142703,0.24526794886635211,1.2131548599450797,-0.8410900552855408,0.591368292880113,0.7390052780594709,0.673699635594561,-0.673699635594561,0.7390052780594709
0.0,ZNN-power-sigmoid,2.32,0.7631519236657939,0.2376156521097268,1.2180443237110594,-0.8429484274535587,0.5799478530354101,0.7322314440302514,0.6810558805071525,-0.6810558805071525,0.7322314440302514
0.0,ZNN-power-sigmoid,2.33,0.7617191865501428,0.22994646838393532,1.2228334738376012,-0.8447418901211944,0.5684827686000058,0.7253843874668195,0.6883440203992383,-0.6883440203992383,0.7253843874668194
0.0,ZNN-power-sigmoid,2.34,0.7602961554085914,0.22226093235766894,1.2275217658876976,-0.8464702063120163,0.5569739113356028,0.7184647930691263,0.6955633264629021,-0.695563326462902,0.7184647930691263
0.0,ZNN-power-sigmoid,2.35,0.7588827172706653,0.21455958242989828,1.2321086650089343,-0.8481331443003794,0.5454221603374735,0.7114733527908443,0.702713076773554,-0.702713076773554,0.7114733527908443
0.0,ZNN-power-sigmoid,2.36,0.7574787610142467,0.206842960662419,1.2365936459877012,-0.849730477650304,0.5338284019022477,0.7044107657701761,0.7097925563621206,-0.7097925563621204,0.7044107657701761
0.0,ZNN-power-sigmoid,2.37,0.7560841773267035,0.19911161271233646,1.2409761933025836,-0.851261985253721,0.5221935293961454,0.6972777382599378,0.7168010572865429,-0.7168010572865429,0.6972777382599378
0.0,ZNN-power-sigmoid,2.38,0.7546988586670226,0.19136608776448588,1.2452558011769272,-0.8527274513680854,0.510518443123631,0.6900749835569365,0.7237378787025686,-0.7237378787025687,0.6900749835569365
0.0,ZNN-power-sigmoid,2.39,0.7533226992289059,0.1836069384637857,1.2494319736305637,-0.8541266656533526,0.4988040501964674,0.6828032219306397,0.7306023269338373,-0.7306023269338372,0.6828032219306397
0.0,ZNN-power-sigmoid,2.4,0.7519555949048128,0.1758347208475214,1.253504224530687,-0.8554594232083198,0.4870512644031489,0.6754631805511511,0.7373937155412454,-0.7373937155412456,0.6754631805511511
0.0,ZNN-power-sigmoid,2.41,0.7505974432509036,0.1680499942775576,1.2574720776418744,-0.8567255246063277,0.4752610060786948,0.668055593416491,0.7441113653915924,-0.7441113653915925,0.668055593416491
0.0,ZNN-power-sigmoid,2.42,0.7492481434528769,0.1602533213724768,1.261335066675238,-0.8579247759303227,0.4634342019747839,0.6605812012792007,0.7507546047254909,-0.7507546047254909,0.6605812012792007
