trial,method,rotation_error_x_deg,translation_error_x,rotation_error_y_deg,translation_error_y,rotation_error_z_deg,translation_error_z,worst_rotation_error_deg,worst_translation_error,final_loss,success_rot_le_5deg
5.0,ZNN-CORO,0.575723626255222,0.010907684355304762,0.6702752644895248,0.004330171614071948,0.657804728870646,0.01328504737600223,0.6702752644895248,0.01328504737600223,0.0004792562977650089,1.0
5.0,GNN-CORO,3.0674078942720615,0.38536986835842807,6.054532364540195,0.46294510436135,15.12480726497057,0.18968144739972376,15.12480726497057,0.46294510436135,0.24659766939728994,0.0
6.0,ZNN-CORO,0.4534699740688544,0.0362726000282786,0.30390221775156573,0.02817401663120539,0.26665078706004125,0.010812020540363683,0.4534699740688544,0.0362726000282786,0.0006640243041383716,1.0
6.0,GNN-CORO,7.94302762961859,0.17269756570825465,12.397985094638297,0.5114368664887807,7.486653366827479,0.27825433567431823,12.397985094638297,0.5114368664887807,0.37223148185007693,0.0
7.0,ZNN-CORO,1.1198531664664757,0.019784805093901698,0.6901615801557346,0.006491096731577212,0.8536623792358888,0.0185510759500814,1.1198531664664757,0.019784805093901698,0.0005085777634481748,1.0
7.0,GNN-CORO,3.184998258972195,0.21594108991363928,16.93443745957894,0.5453418410054269,13.437965017476769,0.3723346063099625,16.93443745957894,0.5453418410054269,0.4101581959886516,0.0
8.0,ZNN-CORO,1.0053339098807739,0.015695985137418968,0.4215992464398435,0.014258555401070754,0.5627095928175774,0.013926455542003485,1.0053339098807739,0.015695985137418968,0.000558298509014885,1.0
8.0,GNN-CORO,14.810726106647895,0.38616603329677973,13.813636735126341,0.2365127950096443,14.248627348248986,0.23526994200594192,14.810726106647895,0.38616603329677973,0.2609272778116824,0.0
9.0,ZNN-CORO,0.7718136877399382,0.02317242817235483,0.5300211218653132,0.026827053580634874,0.5826493891268126,0.011053909417111448,0.7718136877399382,0.026827053580634874,0.00047492200377951963,1.0
9.0,GNN-CORO,2.3026822632891983,0.18481316474512163,15.644860337291481,0.043346281761247836,3.8701916291234,0.3212639248503853,15.644860337291481,0.3212639248503853,0.21776466157348146,0.0
10.0,ZNN-CORO,0.8591450690554205,0.018479558441152493,0.47861308017083953,0.012164980088162356,0.4844634011176005,0.008791147909059063,0.8591450690554205,0.018479558441152493,0.0005408663253404163,1.0
10.0,GNN-CORO,11.553798116072048,0.349432912088198,3.2099657966553585,0.4132065664640304,2.114655379844322,0.2385580713156142,11.553798116072048,0.4132065664640304,0.46434144293885266,0.0
11.0,ZNN-CORO,1.3878743177959614,0.02122417619539381,0.8719051187994088,0.015465981052405571,0.5825099430279616,0.014219647511256437,1.3878743177959614,0.02122417619539381,0.0005150997913509546,1.0
11.0,GNN-CORO,2.3550689878436577,0.4296040692056276,14.75038597535397,0.44310087675592197,4.908345479906279,0.2505861264492033,14.75038597535397,0.44310087675592197,0.4741953373808823,0.0
12.0,ZNN-CORO,0.5022421415939513,0.023943726630113234,0.39607420485155126,0.00926966752483506,0.6595785824656951,0.016819641177588142,0.6595785824656951,0.023943726630113234,0.0005392521741052365,1.0
12.0,GNN-CORO,13.96669989217975,0.4143082452667636,4.907422881848721,0.14977377012924697,9.627808807965424,0.2709186116485419,13.96669989217975,0.4143082452667636,0.49775691263840227,0.0
13.0,ZNN-CORO,0.21784323426840213,0.013123243747483691,0.38325138095404154,0.005878350240233746,0.4004197457874171,0.01472981168834544,0.4004197457874171,0.01472981168834544,0.0003852183617525793,1.0
13.0,GNN-CORO,3.5291895976010808,0.12253348334930494,5.532462562447649,0.06533877761780128,4.539628463855331,0.18432919871748227,5.532462562447649,0.18432919871748227,0.11882836998681537,0.0
14.0,ZNN-CORO,0.3003639632556388,0.007931663681315771,0.5236424882951113,0.010869277758173233,0.4051874909190159,0.010607819199462593,0.5236424882951113,0.010869277758173233,0.0010170266704106123,1.0
14.0,GNN-CORO,2.804213418707857,0.6000399883784173,7.943928881107599,0.39483116890377506,17.787082052190556,0.3934559287105508,17.787082052190556,0.6000399883784173,0.37619850104839,0.0
15.0,ZNN-CORO,0.7546797463774304,0.10575763732697402,0.7347258283167997,0.0769894465738905,0.8031329922130714,0.038072149876371975,0.8031329922130714,0.10575763732697402,0.0006317266073509358,1.0
15.0,GNN-CORO,15.691642299063249,0.19283848338449192,10.817438221727869,0.16677447240856647,11.397911209745851,0.2095056185266114,15.691642299063249,0.2095056185266114,0.18207949354620429,0.0
16.0,ZNN-CORO,1.3655648790390515,0.049961627185199774,0.872535993010274,0.04455063316738177,0.6048656664723197,0.018515504236890513,1.3655648790390515,0.049961627185199774,0.00044514296470001945,1.0
16.0,GNN-CORO,3.102758513133354,0.27734054411112513,2.541648710717899,0.40936408195640495,8.62204092012203,0.30935673194483115,8.62204092012203,0.40936408195640495,0.26276787629834863,0.0
17.0,ZNN-CORO,0.2195382601780255,0.009320408676218488,0.4465359708316242,0.004925707261834057,0.2117083605972515,0.007001784468793161,0.4465359708316242,0.009320408676218488,0.0003927993728073813,1.0
17.0,GNN-CORO,12.998355925105221,0.1930618370495313,1.5629889684628913,0.29675084106803207,4.035443090584533,0.14701248359034336,12.998355925105221,0.29675084106803207,0.13805567821968645,0.0
