trial,method,rotation_error_x_deg,translation_error_x,rotation_error_y_deg,translation_error_y,worst_rotation_error_deg,worst_translation_error,final_loss,success_rot_le_5deg
85.0,ZNN-CORO,0.4081752479978221,0.01148099892898256,0.38381307364128314,0.011535917298399742,0.4081752479978221,0.011535917298399742,0.0002846644630333711,1.0
85.0,GNN-CORO,5.38044311437287,0.4024853215606115,7.584887325581224,0.22239912786942898,7.584887325581224,0.4024853215606115,0.09660119707555564,0.0
86.0,ZNN-CORO,0.4542969792334081,0.012851179040891638,0.23134197231927472,0.011441111010647743,0.4542969792334081,0.012851179040891638,0.0003201190695778311,1.0
86.0,GNN-CORO,16.241681971084795,0.26458068841083315,9.78274091870843,0.1332161174765303,16.241681971084795,0.26458068841083315,0.11907055837327653,0.0
87.0,ZNN-CORO,0.5599539483748188,0.014685774674460113,0.45389621873578273,0.012232982248032622,0.5599539483748188,0.014685774674460113,0.0002676224925065726,1.0
87.0,GNN-CORO,5.907663867298566,0.15573387454421186,6.013483623065668,0.2697152992695972,6.013483623065668,0.2697152992695972,0.1219452001515584,0.0
88.0,ZNN-CORO,0.29654713325799986,0.011268181192317397,0.1811114972544544,0.01227878412452055,0.29654713325799986,0.01227878412452055,0.0005102177167809753,1.0
88.0,GNN-CORO,11.133859386921872,0.16498284289647247,10.484725803137943,0.27125204848346957,11.133859386921872,0.27125204848346957,0.14255876362135445,0.0
89.0,ZNN-CORO,0.0840373795887903,0.02150164301059813,0.2941850085125182,0.02284540519026516,0.2941850085125182,0.02284540519026516,0.0003204067706667202,1.0
89.0,GNN-CORO,2.7275152988552036,0.3348422065345154,11.867770822092728,0.5560916316654492,11.867770822092728,0.5560916316654492,0.17955848212095546,0.0
90.0,ZNN-CORO,0.5001027714402616,0.012025541948215429,0.5657638129512046,0.013306896891970017,0.5657638129512046,0.013306896891970017,0.0003567870770153224,1.0
90.0,GNN-CORO,9.965661711318104,0.295651531153267,5.939437481603213,0.2844049979885889,9.965661711318104,0.295651531153267,0.19045213514461912,0.0
91.0,ZNN-CORO,0.2834053962060994,0.0032111579151778563,0.38406074384558275,0.00219991443416473,0.38406074384558275,0.0032111579151778563,0.0005265770624754994,1.0
91.0,GNN-CORO,12.495590451601569,0.12090989507582647,11.645428987699272,0.23920955247039322,12.495590451601569,0.23920955247039322,0.32968006801830335,0.0
92.0,ZNN-CORO,0.5138017189526711,0.016410001763892377,0.45903420327833167,0.011525926809395598,0.5138017189526711,0.016410001763892377,0.0004636278391533467,1.0
92.0,GNN-CORO,13.351823367847533,0.5199306001733158,10.53514383217096,0.3476050678618955,13.351823367847533,0.5199306001733158,0.3050339651117839,0.0
93.0,ZNN-CORO,1.0055362212271612,0.03773488389738254,0.9421625228502785,0.026132185183760512,1.0055362212271612,0.03773488389738254,0.00038147055669228344,1.0
93.0,GNN-CORO,5.212756966267183,0.10547068584947113,13.469700533227465,0.26234824370210197,13.469700533227465,0.26234824370210197,0.14048282781867108,0.0
94.0,ZNN-CORO,0.5195893721300915,0.0175270960763891,0.5005389915786196,0.02307157478850599,0.5195893721300915,0.02307157478850599,0.0004095189962300206,1.0
94.0,GNN-CORO,3.687769383290257,0.31987348524706777,14.058222398146357,0.38483471634945027,14.058222398146357,0.38483471634945027,0.4116594709470108,0.0
95.0,ZNN-CORO,0.6525681847283711,0.011896738617803644,0.5584170602084367,0.014166363663476683,0.6525681847283711,0.014166363663476683,0.0002854479143288973,1.0
95.0,GNN-CORO,7.240260263415941,0.2366833700039245,1.757460622668298,0.46448060150709014,7.240260263415941,0.46448060150709014,0.11361586741709,0.0
96.0,ZNN-CORO,0.534623721370983,0.0034625249357775425,0.13959602521964026,0.009119165334208602,0.534623721370983,0.009119165334208602,0.0004062164550420303,1.0
96.0,GNN-CORO,10.44267256904911,0.4793139891655534,15.48140627986657,0.5726031714713892,15.48140627986657,0.5726031714713892,0.37799596064292373,0.0
97.0,ZNN-CORO,0.7642315487880897,0.022182324345804538,0.7391399267789104,0.02114032663100652,0.7642315487880897,0.022182324345804538,0.0010625054203820072,1.0
97.0,GNN-CORO,14.733712366513794,0.5258482351753591,8.006552450627035,0.34598268783233377,14.733712366513794,0.5258482351753591,0.16297211060573283,0.0
98.0,ZNN-CORO,1.0061508674785742,0.040090034062499856,0.6559235689736473,0.03375974896267303,1.0061508674785742,0.040090034062499856,0.0003719345263238607,1.0
98.0,GNN-CORO,9.256686594903496,0.3670454093023127,6.603218999484876,0.08169989149080097,9.256686594903496,0.3670454093023127,0.2219202646068309,0.0
99.0,ZNN-CORO,0.27912655923751106,0.01349873149157209,0.20010859988270793,0.012411488608748888,0.27912655923751106,0.01349873149157209,0.00014420317673583604,1.0
99.0,GNN-CORO,2.0078660838341955,0.2547634498174076,1.0288746156369046,0.3513621912272412,2.0078660838341955,0.3513621912272412,0.17057156935818266,1.0
100.0,ZNN-CORO,0.10273026977864691,0.008944632443651701,0.14967221741968703,0.007635638922234819,0.14967221741968703,0.008944632443651701,0.00028780179977706144,1.0
100.0,GNN-CORO,1.202845358475865,0.13909137268608895,1.3139902401582988,0.15627675773053556,1.3139902401582988,0.15627675773053556,0.00982396028750379,1.0
101.0,ZNN-CORO,0.4412713872229875,0.01744354818454387,0.26510845945250433,0.02778908213598405,0.4412713872229875,0.02778908213598405,0.0007034908922362981,1.0
101.0,GNN-CORO,5.250934383751239,0.28026365604604614,10.994812037271814,0.15712494642910071,10.994812037271814,0.28026365604604614,0.17112190065740482,0.0
102.0,ZNN-CORO,0.3502968402122463,0.004554111641750696,0.4539005638664875,0.007925593330721457,0.4539005638664875,0.007925593330721457,0.0002759552296545072,1.0
102.0,GNN-CORO,3.1922535762497697,0.19827474975710585,8.339258938732685,0.24221867951055173,8.339258938732685,0.24221867951055173,0.07044145982212976,0.0
103.0,ZNN-CORO,0.27827772508441495,0.016420232455282187,0.53746979354193,0.011852436139097002,0.53746979354193,0.016420232455282187,0.00032990867890766187,1.0
103.0,GNN-CORO,8.813397276497211,0.11528115740083228,9.885884474746401,0.24798184309944277,9.885884474746401,0.24798184309944277,0.08303199513697772,0.0
104.0,ZNN-CORO,0.4775604942485405,0.004656584269182329,0.4839982489424766,0.010908744246229361,0.4839982489424766,0.010908744246229361,0.0001961707264762169,1.0
104.0,GNN-CORO,10.6718855330322,0.1487464689512261,6.24698939524743,0.2688238390292102,10.6718855330322,0.2688238390292102,0.20155719794632035,0.0
105.0,ZNN-CORO,0.6429282832294917,0.03966426790088115,0.5921172345022635,0.03977322110967865,0.6429282832294917,0.03977322110967865,0.0005789361332679038,1.0
105.0,GNN-CORO,1.7479126281695252,0.3564922425052363,3.13240799596892,0.24425029738476906,3.13240799596892,0.3564922425052363,0.03561152757383234,1.0
106.0,ZNN-CORO,0.3355412462482135,0.017936564994174762,0.36876563701457166,0.013945268844358002,0.36876563701457166,0.017936564994174762,0.0003117270745045089,1.0
106.0,GNN-CORO,1.8992886478718691,0.2515313272701519,2.207545221452626,0.31495701878955557,2.207545221452626,0.31495701878955557,0.05092383953676246,1.0
107.0,ZNN-CORO,0.41323763747606296,0.011712895685588308,0.2765270724364385,0.008094235104229745,0.41323763747606296,0.011712895685588308,0.0003834278445845607,1.0
107.0,GNN-CORO,14.220866106338615,0.14123985600919797,11.145810506115911,0.21391814501768036,14.220866106338615,0.21391814501768036,0.11461099751305533,0.0
108.0,ZNN-CORO,0.6564799594339271,0.010347032311234971,0.5927749584006107,0.014066451765061926,0.6564799594339271,0.014066451765061926,0.00038907298852743424,1.0
108.0,GNN-CORO,13.61233930048629,0.3581428500701523,3.8015028487863756,0.17207571204966066,13.61233930048629,0.3581428500701523,0.23075702773389217,0.0
109.0,ZNN-CORO,0.5906500685674174,0.010171738794863563,0.323107080164566,0.0013157707685914274,0.5906500685674174,0.010171738794863563,0.0003558653333567046,1.0
109.0,GNN-CORO,5.073829628787921,0.3263033292197494,6.476282891888778,0.2399109038293521,6.476282891888778,0.3263033292197494,0.2518080192583425,0.0
110.0,ZNN-CORO,0.47090958188787563,0.009850639242488135,0.42745739727286114,0.011973058098772044,0.47090958188787563,0.011973058098772044,0.0002551784741993101,1.0
110.0,GNN-CORO,9.284045750770495,0.21834152988226463,2.4834830824507232,0.2080985730765842,9.284045750770495,0.21834152988226463,0.11495430504662245,0.0
111.0,ZNN-CORO,0.10308963514916354,0.012851617809359003,0.20966962789269503,0.0210856153087027,0.20966962789269503,0.0210856153087027,0.00032693520491747295,1.0
111.0,GNN-CORO,10.388834172714882,0.3364140042521644,11.25945759767507,0.19472517837230047,11.25945759767507,0.3364140042521644,0.1498431390029281,0.0
112.0,ZNN-CORO,0.4103243080317215,0.013610367453328541,0.4371050784954426,0.014299634851608475,0.4371050784954426,0.014299634851608475,0.0002461317768693039,1.0
112.0,GNN-CORO,8.229966747684438,0.1522085146732873,2.99101501318695,0.12910211693473117,8.229966747684438,0.1522085146732873,0.06765496545789025,0.0
113.0,ZNN-CORO,0.33690503369844294,0.009575252338880921,0.436450785098088,0.005545580035742068,0.436450785098088,0.009575252338880921,0.00019925800764084969,1.0
113.0,GNN-CORO,6.039479242282499,0.22406471177413922,1.1843383875580487,0.2445228587114469,6.039479242282499,0.2445228587114469,0.051878600681462876,0.0
114.0,ZNN-CORO,1.2367829362497977,0.011221855958286939,1.0248570565609065,0.011084273781787743,1.2367829362497977,0.011221855958286939,0.0003334391739211983,1.0
114.0,GNN-CORO,1.8657891678692575,0.3414503289022802,7.812672217404926,0.22918058728412813,7.812672217404926,0.3414503289022802,0.21272718727708326,0.0
115.0,ZNN-CORO,0.3759638032969064,0.022090429412774785,0.2010522939093942,0.020774615948329328,0.3759638032969064,0.022090429412774785,0.00033595689097225316,1.0
115.0,GNN-CORO,6.7681795362076915,0.37131883365105284,8.038959328521024,0.24117838104672076,8.038959328521024,0.37131883365105284,0.2231910679362691,0.0
116.0,ZNN-CORO,0.19752757863016726,0.008281090588789855,0.23166686308719842,0.014919467792826808,0.23166686308719842,0.014919467792826808,0.000288668430373012,1.0
116.0,GNN-CORO,10.65225447467394,0.1523007047311678,15.548202497575051,0.2847672439855363,15.548202497575051,0.2847672439855363,0.19323084389420542,0.0
117.0,ZNN-CORO,0.3114754529662157,0.01736767858396475,0.5004122274440161,0.011536040480942608,0.5004122274440161,0.01736767858396475,0.00041870985222653513,1.0
117.0,GNN-CORO,10.167911429448463,0.4035405626590076,3.0794031071694525,0.41333067910563265,10.167911429448463,0.41333067910563265,0.14138009226402823,0.0
118.0,ZNN-CORO,0.23190569522591664,0.035108239394922226,0.23007240486169156,0.02817466469803468,0.23190569522591664,0.035108239394922226,0.00030204408178459235,1.0
118.0,GNN-CORO,13.608153305541084,0.1879218871205906,7.649060648352108,0.2759021259130894,13.608153305541084,0.2759021259130894,0.14346798670134867,0.0
119.0,ZNN-CORO,0.6596751653289271,0.04010503063017292,0.48296114268979035,0.04080986015831742,0.6596751653289271,0.04080986015831742,0.0003053018537232313,1.0
119.0,GNN-CORO,12.660955136331731,0.17956228310014824,3.086463366585215,0.41155493488312345,12.660955136331731,0.41155493488312345,0.15660209880025414,0.0
